1,1,1118,153,14,35,1
1,2,1113,145,12,39,1
1,3,1105,140,10,39,1
1,4,553,157,16,42,1
1,5,1051,156,12,40,1
1,6,544,151,11,46,1
1,7,872,207,21,50,1
1,8,1013,193,17,46,1
1,9,1092,159,17,50,1
1,10,1070,152,14,48,1
1,11,896,213,18,35,1
1,12,899,251,25,59,1
1,13,1104,101,12,28,1
1,14,566,84,12,35,1
1,15,820,121,20,36,1
1,16,905,121,12,38,1
1,17,992,195,18,40,1
1,18,1025,165,13,34,1
1,19,1079,166,9,40,1
1,20,895,193,15,37,1
2,2,1109,145,14,39,1
2,3,1103,141,11,36,1
2,12,898,247,24,63,1
2,11,895,214,19,30,1
2,13,1102,100,12,32,1
2,19,1079,164,9,42,1
2,1,1119,153,10,36,1
2,9,1091,166,14,38,1
2,8,1012,195,17,43,1
2,7,873,211,14,46,1
2,4,552,157,13,40,1
2,17,989,193,21,44,1
2,18,1023,164,14,38,1
2,5,1049,155,14,41,1
2,10,1069,154,13,44,1
2,16,906,122,11,36,1
2,15,821,121,17,34,1
2,6,541,150,15,47,1
2,14,565,86,12,33,1
2,20,891,192,18,44,1
3,3,1101,142,11,37,1
3,2,1107,146,13,38,1
3,6,536,153,21,44,1
3,4,548,158,15,40,1
3,7,868,211,16,50,1
3,8,1008,191,21,50,1
3,9,1087,165,15,42,1
3,19,1072,167,14,40,1
3,20,889,193,14,43,1
3,12,895,251,24,59,1
3,13,1098,99,13,35,1
3,14,563,86,12,28,1
3,15,816,121,19,34,1
3,16,901,123,14,37,1
3,11,893,216,14,30,1
3,17,986,195,21,42,1
3,5,1048,157,12,41,1
3,18,1021,165,13,35,1
3,10,1067,156,14,40,1
3,1,1117,153,11,37,1
4,3,1098,143,11,36,1
4,2,1104,147,13,37,1
4,12,892,256,23,54,1
4,1,1112,152,13,39,1
4,13,1094,100,15,34,1
4,9,1083,166,16,39,1
4,19,1072,167,13,38,1
4,8,1004,193,21,46,1
4,17,984,195,21,42,1
4,20,884,194,21,47,1
4,7,864,211,21,50,1
4,4,540,155,21,50,1
4,6,532,147,21,50,1
4,14,559,84,13,27,1
4,15,813,122,19,34,1
4,16,899,122,12,36,1
4,11,890,214,16,31,1
4,5,1043,157,16,39,1
4,18,1015,166,18,32,1
4,10,1064,155,12,41,1
5,3,1095,142,10,39,1
5,2,1103,144,11,41,1
5,1,1109,154,14,33,1
5,6,533,151,14,46,1
5,4,543,157,14,40,1
5,7,860,211,21,46,1
5,8,1003,194,19,43,1
5,19,1065,166,15,37,1
5,9,1080,164,15,43,1
5,11,885,211,20,37,1
5,12,890,255,23,55,1
5,14,557,84,15,23,1
5,15,813,122,19,34,1
5,16,898,122,12,36,1
5,20,885,191,15,40,1
5,17,983,193,17,43,1
5,18,1015,165,15,34,1
5,5,1040,158,16,37,1
5,10,1061,156,13,42,1
5,13,1093,99,12,33,1
6,3,1092,141,12,44,1
6,2,1101,143,11,43,1
6,10,1060,154,14,42,1
6,1,1106,149,11,34,1
6,18,1012,165,15,31,1
6,5,1040,158,13,39,1
6,16,894,120,15,39,1
6,15,811,121,16,33,1
6,14,554,83,16,32,1
6,13,1088,100,14,28,1
6,20,877,193,16,45,1
6,9,1076,164,16,42,1
6,19,1065,164,12,37,1
6,8,1000,191,21,44,1
6,17,980,191,21,43,1
6,7,860,207,21,50,1
6,4,539,156,14,41,1
6,6,530,147,11,50,1
6,11,886,212,15,35,1
6,12,887,255,21,55,1
7,3,1089,142,12,34,1
7,2,1097,142,13,41,1
7,4,535,156,18,44,1
7,7,860,207,21,50,1
7,17,980,191,16,45,1
7,8,1000,191,17,45,1
7,10,1056,153,17,44,1
7,19,1062,165,13,40,1
7,9,1078,159,15,45,1
7,11,884,211,16,37,1
7,13,1087,98,14,31,1
7,12,884,254,26,57,1
7,14,554,81,18,35,1
7,6,528,150,14,47,1
7,15,807,118,16,34,1
7,16,893,121,13,39,1
7,1,1104,148,14,37,1
7,18,1011,165,14,34,1
7,5,1037,157,13,36,1
7,20,879,191,15,47,1
8,3,1089,141,13,38,1
8,2,1096,143,15,40,1
8,4,536,157,13,40,1
8,7,856,212,21,45,1
8,17,980,194,17,41,1
8,8,1001,193,16,43,1
8,18,1011,164,16,39,1
8,9,1077,162,16,47,1
8,1,1106,152,11,37,1
8,19,1064,163,10,44,1
8,11,883,212,17,36,1
8,13,1087,97,13,32,1
8,12,885,254,25,57,1
8,6,527,149,14,47,1
8,14,556,82,13,37,1
8,15,808,119,14,35,1
8,16,894,119,11,37,1
8,5,1038,157,14,36,1
8,20,877,192,16,46,1
8,10,1059,155,11,38,1
9,3,1089,142,13,43,1
9,2,1099,145,12,39,1
9,7,858,212,17,45,1
9,17,980,194,17,43,1
9,8,1003,193,14,45,1
9,19,1062,166,15,40,1
9,9,1076,165,18,43,1
9,1,1106,152,11,37,1
9,4,536,157,15,42,1
9,20,875,192,19,46,1
9,13,1088,97,13,32,1
9,12,886,254,24,57,1
9,14,557,84,12,30,1
9,15,807,119,18,38,1
9,16,892,120,18,37,1
9,11,881,214,19,48,1
9,18,1011,165,17,37,1
9,5,1038,156,16,39,1
9,10,1059,157,13,34,1
9,6,528,152,14,44,1
10,3,1089,141,15,45,1
10,2,1102,142,10,43,1
10,4,536,158,13,39,1
10,7,856,211,21,50,1
10,17,980,194,19,42,1
10,8,1003,193,18,43,1
10,9,1079,165,14,40,1
10,1,1106,150,11,39,1
10,20,876,192,18,46,1
10,19,1064,166,14,41,1
10,13,1088,97,14,32,1
10,6,529,151,14,45,1
10,14,559,82,13,36,1
10,15,811,120,11,34,1
10,16,898,121,10,36,1
10,5,1040,158,14,37,1
10,18,1012,166,16,32,1
10,10,1060,156,14,40,1
10,11,881,214,19,51,1
10,12,888,257,23,59,1
11,3,1090,141,14,41,1
11,2,1097,145,16,40,1
11,12,886,256,24,60,1
11,13,1088,97,13,32,1
11,1,1108,151,12,36,1
11,19,1066,165,12,39,1
11,20,878,192,18,46,1
11,9,1080,165,15,41,1
11,17,981,196,18,41,1
11,7,858,212,21,50,1
11,14,560,85,14,34,1
11,4,536,158,16,41,1
11,6,531,151,11,46,1
11,15,811,120,11,32,1
11,16,899,121,10,37,1
11,11,881,215,20,47,1
11,8,1004,194,17,44,1
11,18,1015,167,15,33,1
11,5,1041,159,13,36,1
11,10,1059,156,14,42,1
12,2,1101,144,12,45,1
12,3,1092,140,11,44,1
12,6,530,152,14,45,1
12,17,980,196,21,41,1
12,8,1004,195,17,43,1
12,9,1082,163,14,44,1
12,1,1109,152,13,37,1
12,7,859,211,18,49,1
12,20,878,193,16,47,1
12,19,1066,167,13,40,1
12,13,1089,98,14,30,1
12,12,887,256,23,59,1
12,14,562,85,13,33,1
12,4,539,160,13,38,1
12,15,811,119,11,35,1
12,16,901,120,10,37,1
