30,590.35,371.95,8.15,20.75,-0.60099
30,151.45,35.95,8.15,20.75,-0.68101
30,122.05,399.25,8.15,20.75,-0.7302
30,405.49,180.36,44.777,112.32,-0.73321
30,215.75,208.57,14.117,35.667,-0.74588
30,178.13,349.16,13.433,33.957,-0.75211
30,605.57,250.64,9.4741,24.06,-0.75615
30,63.25,451.75,8.15,20.75,-0.75665
30,311.66,383.13,9.9603,25.276,-0.76147
30,500.05,214.45,8.15,20.75,-0.79113
30,342.03,44.35,8.57,21.8,-0.80008
30,617.97,112.56,20.171,50.801,-0.80215
30,400.79,405.42,9.011,22.903,-0.80939
30,218.65,405.55,8.15,20.75,-0.81302
30,207.67,109.62,14.835,37.463,-0.81338
30,558.12,425.81,8.57,21.8,-0.81763
30,393.25,337.11,11.57,29.299,-0.82264
30,483.35,198.24,31.429,78.947,-0.82329
30,367.44,370.12,10.471,26.552,-0.82914
30,315.44,39.649,11.007,27.892,-0.84345
30,326.03,363.26,12.161,30.777,-0.85003
30,428.02,150.19,17.39,43.85,-0.8562
30,156.81,397.15,8.57,21.8,-0.866
30,116.25,160.25,15.75,39.75,-0.86751
30,97.491,19.698,9.4741,24.06,-0.86901
30,609.25,241.75,8.15,20.75,-0.87709
30,269.05,84.25,66.95,167.75,-0.88037
30,523.15,445.45,8.15,20.75,-0.88494
30,595.6,119.32,17.39,43.85,-0.88567
30,589.91,36.086,12.781,32.328,-0.88692
30,113.65,397.15,8.15,20.75,-0.88703
30,126.25,392.95,8.15,20.75,-0.8873
30,65.406,94.726,12.781,32.328,-0.89363
30,112.82,50.906,11.007,27.892,-0.89632
30,87.037,56.406,20.171,50.801,-0.89938
60,476.53,88.45,17.39,43.85,-0.38429
60,431.26,270.48,13.433,33.957,-0.66595
60,126.25,420.25,16.55,41.75,-0.66759
60,398.45,426.53,9.9603,25.276,-0.68217
60,429.08,245.3,9.9603,25.276,-0.70947
60,600.1,130.27,11.57,29.299,-0.73095
60,203.95,166.15,8.15,20.75,-0.75607
60,29.65,388.75,8.15,20.75,-0.7874
60,352.24,266.04,14.117,35.667,-0.78926
60,503.09,93.635,14.117,35.667,-0.79249
60,193.45,218.65,33.35,83.75,-0.79357
60,241.75,176.65,8.15,20.75,-0.80035
60,544.8,85.335,9.4741,24.06,-0.8026
